date,state,mean,lower_80,upper_80
2020-03-26,Rhode Island,1.03,0.96,1.1
2020-03-27,Rhode Island,1.01,0.94,1.07
2020-03-28,Rhode Island,0.99,0.91,1.05
2020-03-29,Rhode Island,0.98,0.91,1.05
2020-03-30,Rhode Island,0.97,0.9,1.04
2020-03-31,Rhode Island,0.96,0.87,1.02
2020-04-01,Rhode Island,0.95,0.88,1.02
2020-04-02,Rhode Island,0.94,0.87,1.01
2020-04-03,Rhode Island,0.94,0.87,1.0
2020-04-04,Rhode Island,0.93,0.87,1.0
2020-04-05,Rhode Island,0.93,0.87,1.01
2020-04-06,Rhode Island,0.92,0.85,0.98
2020-04-07,Rhode Island,0.92,0.83,0.97
2020-04-08,Rhode Island,0.91,0.84,0.98
2020-04-09,Rhode Island,0.91,0.84,0.97
2020-04-10,Rhode Island,0.91,0.84,0.98
2020-04-11,Rhode Island,0.91,0.84,0.97
2020-04-12,Rhode Island,0.91,0.84,0.97
2020-04-13,Rhode Island,0.91,0.83,0.96
2020-04-14,Rhode Island,0.9,0.84,0.97
2020-04-15,Rhode Island,0.9,0.84,0.97
2020-04-16,Rhode Island,0.91,0.84,0.97
2020-04-17,Rhode Island,0.91,0.85,0.98
2020-04-18,Rhode Island,0.91,0.84,0.97
2020-04-19,Rhode Island,0.91,0.84,0.98
2020-04-20,Rhode Island,0.91,0.84,0.98
2020-04-21,Rhode Island,0.91,0.84,0.98
2020-04-22,Rhode Island,0.91,0.83,0.98
2020-04-23,Rhode Island,0.91,0.83,0.97
2020-04-24,Rhode Island,0.91,0.85,0.98
2020-04-25,Rhode Island,0.91,0.84,0.97
2020-04-26,Rhode Island,0.91,0.84,0.97
2020-04-27,Rhode Island,0.91,0.83,0.97
2020-04-28,Rhode Island,0.91,0.84,0.97
2020-04-29,Rhode Island,0.91,0.84,0.97
2020-04-30,Rhode Island,0.91,0.84,0.97
2020-05-01,Rhode Island,0.9,0.82,0.96
2020-05-02,Rhode Island,0.9,0.83,0.97
2020-05-03,Rhode Island,0.9,0.83,0.97
2020-05-04,Rhode Island,0.9,0.84,0.98
2020-05-05,Rhode Island,0.89,0.83,0.96
2020-05-06,Rhode Island,0.89,0.83,0.97
2020-05-07,Rhode Island,0.89,0.82,0.94
2020-05-08,Rhode Island,0.88,0.82,0.95
2020-05-09,Rhode Island,0.88,0.82,0.94
2020-05-10,Rhode Island,0.87,0.82,0.94
2020-05-11,Rhode Island,0.87,0.81,0.94
2020-05-12,Rhode Island,0.86,0.79,0.92
2020-05-13,Rhode Island,0.86,0.8,0.93
2020-05-14,Rhode Island,0.86,0.79,0.92
2020-05-15,Rhode Island,0.86,0.79,0.92
2020-05-16,Rhode Island,0.85,0.78,0.91
2020-05-17,Rhode Island,0.85,0.79,0.92
2020-05-18,Rhode Island,0.85,0.77,0.9
2020-05-19,Rhode Island,0.84,0.78,0.9
2020-05-20,Rhode Island,0.84,0.78,0.91
2020-05-21,Rhode Island,0.84,0.78,0.91
2020-05-22,Rhode Island,0.84,0.77,0.9
2020-05-23,Rhode Island,0.84,0.78,0.92
2020-05-24,Rhode Island,0.85,0.77,0.9
2020-05-25,Rhode Island,0.85,0.78,0.91
2020-05-26,Rhode Island,0.85,0.78,0.91
2020-05-27,Rhode Island,0.85,0.79,0.91
2020-05-28,Rhode Island,0.86,0.79,0.91
2020-05-29,Rhode Island,0.86,0.79,0.92
2020-05-30,Rhode Island,0.86,0.8,0.92
2020-05-31,Rhode Island,0.87,0.8,0.93
2020-06-01,Rhode Island,0.87,0.81,0.93
2020-06-02,Rhode Island,0.88,0.81,0.94
2020-06-03,Rhode Island,0.89,0.81,0.94
2020-06-04,Rhode Island,0.89,0.82,0.95
2020-06-05,Rhode Island,0.89,0.83,0.95
2020-06-06,Rhode Island,0.9,0.83,0.96
2020-06-07,Rhode Island,0.9,0.83,0.97
2020-06-08,Rhode Island,0.9,0.83,0.97
2020-06-09,Rhode Island,0.9,0.83,0.97
2020-06-10,Rhode Island,0.91,0.83,0.97
2020-06-11,Rhode Island,0.91,0.85,0.99
2020-06-12,Rhode Island,0.91,0.84,0.98
2020-06-13,Rhode Island,0.91,0.85,1.0
2020-06-14,Rhode Island,0.92,0.83,0.98
2020-06-15,Rhode Island,0.92,0.83,0.99
2020-06-16,Rhode Island,0.92,0.84,1.0
2020-06-17,Rhode Island,0.92,0.83,1.0
2020-06-18,Rhode Island,0.92,0.84,1.01
2020-06-19,Rhode Island,0.93,0.82,1.01
2020-06-20,Rhode Island,0.93,0.83,1.02
2020-06-21,Rhode Island,0.93,0.83,1.03
2020-06-22,Rhode Island,0.93,0.83,1.05
2020-06-23,Rhode Island,0.93,0.81,1.03
2020-06-24,Rhode Island,0.93,0.82,1.06
2020-06-25,Rhode Island,0.93,0.79,1.04
2020-06-26,Rhode Island,0.93,0.8,1.06
2020-06-27,Rhode Island,0.93,0.8,1.08
2020-06-28,Rhode Island,0.94,0.79,1.08
2020-06-29,Rhode Island,0.93,0.79,1.09
2020-06-30,Rhode Island,0.93,0.78,1.09
2020-07-01,Rhode Island,0.93,0.76,1.09
2020-07-02,Rhode Island,0.93,0.77,1.1
2020-07-03,Rhode Island,0.93,0.77,1.11
2020-07-04,Rhode Island,0.93,0.77,1.12
2020-07-05,Rhode Island,0.93,0.76,1.11
2020-07-06,Rhode Island,0.93,0.75,1.11
2020-07-07,Rhode Island,0.94,0.73,1.11
2020-07-08,Rhode Island,0.94,0.72,1.11
2020-07-09,Rhode Island,0.94,0.74,1.14
2020-07-10,Rhode Island,0.94,0.71,1.12
2020-02-27,Connecticut,3.31,2.79,3.8
2020-02-28,Connecticut,3.3,2.8,3.76
2020-02-29,Connecticut,3.3,2.82,3.78
2020-03-01,Connecticut,3.29,2.77,3.68
2020-03-02,Connecticut,3.28,2.82,3.68
2020-03-03,Connecticut,3.27,2.89,3.7
2020-03-04,Connecticut,3.24,2.83,3.61
2020-03-05,Connecticut,3.21,2.84,3.6
2020-03-06,Connecticut,3.17,2.85,3.57
2020-03-07,Connecticut,3.11,2.76,3.42
2020-03-08,Connecticut,3.05,2.69,3.32
2020-03-09,Connecticut,2.96,2.67,3.24
2020-03-10,Connecticut,2.88,2.62,3.16
2020-03-11,Connecticut,2.78,2.55,3.04
2020-03-12,Connecticut,2.68,2.44,2.9
2020-03-13,Connecticut,2.57,2.32,2.76
2020-03-14,Connecticut,2.45,2.24,2.63
2020-03-15,Connecticut,2.34,2.17,2.54
2020-03-16,Connecticut,2.22,2.04,2.38
2020-03-17,Connecticut,2.11,1.93,2.26
2020-03-18,Connecticut,2.0,1.84,2.14
2020-03-19,Connecticut,1.89,1.73,2.02
2020-03-20,Connecticut,1.79,1.65,1.92
2020-03-21,Connecticut,1.7,1.55,1.81
2020-03-22,Connecticut,1.61,1.49,1.73
2020-03-23,Connecticut,1.53,1.41,1.64
2020-03-24,Connecticut,1.46,1.34,1.55
2020-03-25,Connecticut,1.39,1.27,1.49
2020-03-26,Connecticut,1.32,1.2,1.41
2020-03-27,Connecticut,1.26,1.16,1.36
2020-03-28,Connecticut,1.21,1.12,1.31
2020-03-29,Connecticut,1.16,1.06,1.25
2020-03-30,Connecticut,1.12,1.02,1.2
2020-03-31,Connecticut,1.08,1.0,1.16
2020-04-01,Connecticut,1.04,0.96,1.12
2020-04-02,Connecticut,1.01,0.93,1.08
2020-04-03,Connecticut,0.98,0.9,1.05
2020-04-04,Connecticut,0.95,0.87,1.02
2020-04-05,Connecticut,0.92,0.84,0.99
2020-04-06,Connecticut,0.9,0.83,0.97
2020-04-07,Connecticut,0.88,0.81,0.95
2020-04-08,Connecticut,0.86,0.79,0.93
2020-04-09,Connecticut,0.84,0.77,0.91
2020-04-10,Connecticut,0.83,0.75,0.88
2020-04-11,Connecticut,0.81,0.75,0.89
2020-04-12,Connecticut,0.8,0.73,0.86
2020-04-13,Connecticut,0.79,0.73,0.86
2020-04-14,Connecticut,0.78,0.71,0.84
2020-04-15,Connecticut,0.77,0.7,0.83
2020-04-16,Connecticut,0.76,0.69,0.81
2020-04-17,Connecticut,0.75,0.68,0.81
2020-04-18,Connecticut,0.74,0.69,0.8
2020-04-19,Connecticut,0.73,0.67,0.79
2020-04-20,Connecticut,0.73,0.67,0.79
2020-04-21,Connecticut,0.72,0.67,0.79
2020-04-22,Connecticut,0.72,0.67,0.78
2020-04-23,Connecticut,0.72,0.65,0.77
2020-04-24,Connecticut,0.71,0.65,0.77
2020-04-25,Connecticut,0.71,0.65,0.76
2020-04-26,Connecticut,0.71,0.65,0.77
2020-04-27,Connecticut,0.71,0.65,0.76
2020-04-28,Connecticut,0.71,0.64,0.75
2020-04-29,Connecticut,0.71,0.64,0.75
2020-04-30,Connecticut,0.71,0.65,0.76
2020-05-01,Connecticut,0.71,0.64,0.76
2020-05-02,Connecticut,0.71,0.65,0.77
2020-05-03,Connecticut,0.71,0.64,0.77
2020-05-04,Connecticut,0.71,0.65,0.77
2020-05-05,Connecticut,0.71,0.65,0.77
2020-05-06,Connecticut,0.71,0.65,0.78
2020-05-07,Connecticut,0.71,0.66,0.77
2020-05-08,Connecticut,0.72,0.65,0.77
2020-05-09,Connecticut,0.72,0.66,0.78
2020-05-10,Connecticut,0.72,0.66,0.78
2020-05-11,Connecticut,0.72,0.65,0.77
2020-05-12,Connecticut,0.72,0.66,0.78
2020-05-13,Connecticut,0.73,0.67,0.79
2020-05-14,Connecticut,0.73,0.66,0.78
2020-05-15,Connecticut,0.73,0.67,0.79
2020-05-16,Connecticut,0.73,0.67,0.79
2020-05-17,Connecticut,0.73,0.67,0.79
2020-05-18,Connecticut,0.74,0.67,0.79
2020-05-19,Connecticut,0.74,0.68,0.8
2020-05-20,Connecticut,0.74,0.68,0.8
2020-05-21,Connecticut,0.74,0.68,0.8
2020-05-22,Connecticut,0.74,0.67,0.8
2020-05-23,Connecticut,0.75,0.67,0.81
2020-05-24,Connecticut,0.75,0.69,0.82
2020-05-25,Connecticut,0.75,0.69,0.82
2020-05-26,Connecticut,0.75,0.69,0.81
2020-05-27,Connecticut,0.76,0.67,0.81
2020-05-28,Connecticut,0.76,0.69,0.82
2020-05-29,Connecticut,0.76,0.69,0.82
2020-05-30,Connecticut,0.77,0.7,0.82
2020-05-31,Connecticut,0.77,0.7,0.83
2020-06-01,Connecticut,0.77,0.71,0.84
2020-06-02,Connecticut,0.78,0.7,0.84
2020-06-03,Connecticut,0.78,0.71,0.84
2020-06-04,Connecticut,0.79,0.72,0.85
2020-06-05,Connecticut,0.79,0.72,0.86
2020-06-06,Connecticut,0.8,0.73,0.87
2020-06-07,Connecticut,0.8,0.72,0.87
2020-06-08,Connecticut,0.81,0.74,0.88
2020-06-09,Connecticut,0.81,0.74,0.89
2020-06-10,Connecticut,0.82,0.74,0.89
2020-06-11,Connecticut,0.83,0.74,0.89
2020-06-12,Connecticut,0.83,0.74,0.9
2020-06-13,Connecticut,0.84,0.76,0.92
2020-06-14,Connecticut,0.84,0.77,0.93
2020-06-15,Connecticut,0.85,0.76,0.94
2020-06-16,Connecticut,0.86,0.76,0.94
2020-06-17,Connecticut,0.86,0.75,0.94
2020-06-18,Connecticut,0.87,0.76,0.96
2020-06-19,Connecticut,0.87,0.76,0.97
2020-06-20,Connecticut,0.87,0.77,0.99
2020-06-21,Connecticut,0.88,0.75,0.98
2020-06-22,Connecticut,0.88,0.75,0.99
2020-06-23,Connecticut,0.88,0.73,0.98
2020-06-24,Connecticut,0.88,0.75,1.01
2020-06-25,Connecticut,0.88,0.75,1.02
2020-06-26,Connecticut,0.88,0.72,1.01
2020-06-27,Connecticut,0.89,0.75,1.05
2020-06-28,Connecticut,0.88,0.7,1.02
2020-06-29,Connecticut,0.89,0.71,1.04
2020-06-30,Connecticut,0.89,0.7,1.04
2020-07-01,Connecticut,0.89,0.7,1.05
2020-07-02,Connecticut,0.89,0.69,1.04
2020-07-03,Connecticut,0.89,0.7,1.06
2020-07-04,Connecticut,0.89,0.69,1.05
2020-07-05,Connecticut,0.89,0.69,1.05
2020-07-06,Connecticut,0.89,0.67,1.04
2020-07-07,Connecticut,0.89,0.69,1.06
2020-07-08,Connecticut,0.89,0.68,1.07
2020-07-09,Connecticut,0.89,0.67,1.06
2020-07-10,Connecticut,0.89,0.66,1.06
2020-02-24,New York,3.58,3.11,4.0
2020-02-25,New York,3.57,3.16,4.0
2020-02-26,New York,3.57,3.17,3.95
2020-02-27,New York,3.56,3.11,3.86
2020-02-28,New York,3.54,3.17,3.89
2020-02-29,New York,3.51,3.18,3.84
2020-03-01,New York,3.47,3.17,3.81
2020-03-02,New York,3.41,3.1,3.71
2020-03-03,New York,3.33,3.03,3.59
2020-03-04,New York,3.24,2.92,3.47
2020-03-05,New York,3.12,2.87,3.37
2020-03-06,New York,2.99,2.74,3.21
2020-03-07,New York,2.84,2.63,3.05
2020-03-08,New York,2.67,2.46,2.86
2020-03-09,New York,2.5,2.31,2.67
2020-03-10,New York,2.32,2.14,2.48
2020-03-11,New York,2.15,1.98,2.3
2020-03-12,New York,1.98,1.83,2.12
2020-03-13,New York,1.83,1.7,1.96
2020-03-14,New York,1.69,1.57,1.81
2020-03-15,New York,1.56,1.44,1.65
2020-03-16,New York,1.45,1.35,1.55
2020-03-17,New York,1.35,1.25,1.43
2020-03-18,New York,1.26,1.17,1.35
2020-03-19,New York,1.18,1.1,1.26
2020-03-20,New York,1.11,1.05,1.19
2020-03-21,New York,1.05,0.98,1.13
2020-03-22,New York,1.0,0.93,1.08
2020-03-23,New York,0.96,0.9,1.03
2020-03-24,New York,0.92,0.84,0.97
2020-03-25,New York,0.89,0.83,0.95
2020-03-26,New York,0.86,0.8,0.92
2020-03-27,New York,0.83,0.77,0.89
2020-03-28,New York,0.81,0.75,0.87
2020-03-29,New York,0.79,0.74,0.85
2020-03-30,New York,0.77,0.72,0.83
2020-03-31,New York,0.76,0.7,0.81
2020-04-01,New York,0.75,0.69,0.8
2020-04-02,New York,0.74,0.68,0.79
2020-04-03,New York,0.73,0.68,0.78
2020-04-04,New York,0.72,0.67,0.77
2020-04-05,New York,0.71,0.65,0.76
2020-04-06,New York,0.7,0.64,0.75
2020-04-07,New York,0.7,0.64,0.75
2020-04-08,New York,0.69,0.63,0.74
2020-04-09,New York,0.69,0.63,0.74
2020-04-10,New York,0.69,0.63,0.73
2020-04-11,New York,0.68,0.63,0.73
2020-04-12,New York,0.68,0.62,0.72
2020-04-13,New York,0.68,0.62,0.72
2020-04-14,New York,0.68,0.62,0.72
2020-04-15,New York,0.68,0.62,0.72
2020-04-16,New York,0.68,0.62,0.73
2020-04-17,New York,0.67,0.62,0.72
2020-04-18,New York,0.68,0.62,0.72
2020-04-19,New York,0.68,0.63,0.72
2020-04-20,New York,0.68,0.63,0.72
2020-04-21,New York,0.68,0.62,0.72
2020-04-22,New York,0.68,0.62,0.73
2020-04-23,New York,0.68,0.62,0.73
2020-04-24,New York,0.68,0.62,0.73
2020-04-25,New York,0.68,0.63,0.73
2020-04-26,New York,0.68,0.63,0.74
2020-04-27,New York,0.68,0.62,0.73
2020-04-28,New York,0.68,0.63,0.73
2020-04-29,New York,0.68,0.63,0.73
2020-04-30,New York,0.68,0.63,0.73
2020-05-01,New York,0.69,0.63,0.73
2020-05-02,New York,0.69,0.64,0.74
2020-05-03,New York,0.69,0.64,0.74
2020-05-04,New York,0.69,0.64,0.75
2020-05-05,New York,0.69,0.65,0.75
2020-05-06,New York,0.69,0.64,0.75
2020-05-07,New York,0.7,0.65,0.75
2020-05-08,New York,0.7,0.65,0.76
2020-05-09,New York,0.7,0.65,0.76
2020-05-10,New York,0.71,0.65,0.76
2020-05-11,New York,0.71,0.66,0.77
2020-05-12,New York,0.71,0.66,0.76
2020-05-13,New York,0.72,0.67,0.77
2020-05-14,New York,0.72,0.67,0.78
2020-05-15,New York,0.73,0.67,0.78
2020-05-16,New York,0.73,0.67,0.78
2020-05-17,New York,0.74,0.68,0.8
2020-05-18,New York,0.75,0.68,0.8
2020-05-19,New York,0.76,0.7,0.81
2020-05-20,New York,0.77,0.7,0.82
2020-05-21,New York,0.77,0.72,0.83
2020-05-22,New York,0.78,0.72,0.84
2020-05-23,New York,0.79,0.74,0.86
2020-05-24,New York,0.81,0.74,0.87
2020-05-25,New York,0.82,0.76,0.88
2020-05-26,New York,0.83,0.77,0.89
2020-05-27,New York,0.84,0.79,0.9
2020-05-28,New York,0.86,0.78,0.91
2020-05-29,New York,0.87,0.79,0.93
2020-05-30,New York,0.88,0.82,0.96
2020-05-31,New York,0.9,0.82,0.96
2020-06-01,New York,0.91,0.84,0.98
2020-06-02,New York,0.93,0.86,1.0
2020-06-03,New York,0.94,0.86,1.01
2020-06-04,New York,0.95,0.88,1.03
2020-06-05,New York,0.96,0.88,1.03
2020-06-06,New York,0.97,0.9,1.05
2020-06-07,New York,0.98,0.91,1.06
2020-06-08,New York,0.99,0.92,1.06
2020-06-09,New York,1.0,0.93,1.07
2020-06-10,New York,1.01,0.94,1.09
2020-06-11,New York,1.02,0.95,1.1
2020-06-12,New York,1.02,0.94,1.1
2020-06-13,New York,1.03,0.95,1.1
2020-06-14,New York,1.03,0.94,1.1
2020-06-15,New York,1.03,0.95,1.11
2020-06-16,New York,1.03,0.95,1.11
2020-06-17,New York,1.03,0.94,1.11
2020-06-18,New York,1.03,0.93,1.11
2020-06-19,New York,1.03,0.93,1.11
2020-06-20,New York,1.03,0.94,1.13
2020-06-21,New York,1.03,0.94,1.13
2020-06-22,New York,1.03,0.93,1.13
2020-06-23,New York,1.03,0.92,1.13
2020-06-24,New York,1.03,0.92,1.14
2020-06-25,New York,1.03,0.91,1.14
2020-06-26,New York,1.03,0.88,1.13
2020-06-27,New York,1.03,0.87,1.14
2020-06-28,New York,1.03,0.87,1.16
2020-06-29,New York,1.03,0.86,1.14
2020-06-30,New York,1.03,0.84,1.14
2020-07-01,New York,1.03,0.86,1.17
2020-07-02,New York,1.03,0.86,1.19
2020-07-03,New York,1.03,0.85,1.19
2020-07-04,New York,1.03,0.84,1.19
2020-07-05,New York,1.03,0.84,1.19
2020-07-06,New York,1.03,0.83,1.19
2020-07-07,New York,1.03,0.82,1.19
2020-07-08,New York,1.03,0.81,1.19
2020-07-09,New York,1.03,0.82,1.21
2020-07-10,New York,1.03,0.81,1.21
2020-02-26,New Jersey,4.02,3.47,4.57
2020-02-27,New Jersey,4.0,3.45,4.48
2020-02-28,New Jersey,4.01,3.52,4.49
2020-02-29,New Jersey,3.99,3.47,4.38
2020-03-01,New Jersey,3.97,3.57,4.46
2020-03-02,New Jersey,3.94,3.49,4.37
2020-03-03,New Jersey,3.9,3.48,4.29
2020-03-04,New Jersey,3.85,3.45,4.21
2020-03-05,New Jersey,3.77,3.4,4.1
2020-03-06,New Jersey,3.67,3.36,4.04
2020-03-07,New Jersey,3.55,3.2,3.84
2020-03-08,New Jersey,3.43,3.11,3.7
2020-03-09,New Jersey,3.29,3.05,3.59
2020-03-10,New Jersey,3.14,2.89,3.41
2020-03-11,New Jersey,2.98,2.76,3.23
2020-03-12,New Jersey,2.81,2.58,3.03
2020-03-13,New Jersey,2.65,2.42,2.84
2020-03-14,New Jersey,2.48,2.3,2.68
2020-03-15,New Jersey,2.32,2.15,2.5
2020-03-16,New Jersey,2.16,2.01,2.33
2020-03-17,New Jersey,2.01,1.86,2.15
2020-03-18,New Jersey,1.87,1.73,2.0
2020-03-19,New Jersey,1.75,1.62,1.86
2020-03-20,New Jersey,1.63,1.52,1.75
2020-03-21,New Jersey,1.53,1.41,1.63
2020-03-22,New Jersey,1.44,1.33,1.53
2020-03-23,New Jersey,1.35,1.25,1.44
2020-03-24,New Jersey,1.28,1.18,1.37
2020-03-25,New Jersey,1.22,1.12,1.3
2020-03-26,New Jersey,1.16,1.06,1.24
2020-03-27,New Jersey,1.11,1.03,1.19
2020-03-28,New Jersey,1.06,0.98,1.14
2020-03-29,New Jersey,1.03,0.95,1.1
2020-03-30,New Jersey,0.99,0.91,1.06
2020-03-31,New Jersey,0.96,0.88,1.03
2020-04-01,New Jersey,0.93,0.85,1.0
2020-04-02,New Jersey,0.9,0.83,0.97
2020-04-03,New Jersey,0.88,0.81,0.95
2020-04-04,New Jersey,0.86,0.79,0.93
2020-04-05,New Jersey,0.84,0.77,0.91
2020-04-06,New Jersey,0.82,0.75,0.89
2020-04-07,New Jersey,0.81,0.75,0.88
2020-04-08,New Jersey,0.79,0.73,0.85
2020-04-09,New Jersey,0.78,0.71,0.84
2020-04-10,New Jersey,0.77,0.7,0.82
2020-04-11,New Jersey,0.75,0.69,0.81
2020-04-12,New Jersey,0.74,0.68,0.8
2020-04-13,New Jersey,0.73,0.67,0.79
2020-04-14,New Jersey,0.72,0.67,0.79
2020-04-15,New Jersey,0.71,0.66,0.77
2020-04-16,New Jersey,0.71,0.65,0.76
2020-04-17,New Jersey,0.7,0.64,0.76
2020-04-18,New Jersey,0.69,0.63,0.74
2020-04-19,New Jersey,0.68,0.62,0.73
2020-04-20,New Jersey,0.68,0.62,0.73
2020-04-21,New Jersey,0.67,0.62,0.72
2020-04-22,New Jersey,0.67,0.62,0.72
2020-04-23,New Jersey,0.66,0.61,0.71
2020-04-24,New Jersey,0.66,0.61,0.71
2020-04-25,New Jersey,0.65,0.6,0.7
2020-04-26,New Jersey,0.65,0.6,0.7
2020-04-27,New Jersey,0.65,0.6,0.7
2020-04-28,New Jersey,0.65,0.59,0.7
2020-04-29,New Jersey,0.65,0.59,0.7
2020-04-30,New Jersey,0.65,0.59,0.7
2020-05-01,New Jersey,0.65,0.6,0.7
2020-05-02,New Jersey,0.65,0.59,0.69
2020-05-03,New Jersey,0.65,0.6,0.71
2020-05-04,New Jersey,0.65,0.59,0.7
2020-05-05,New Jersey,0.66,0.59,0.71
2020-05-06,New Jersey,0.66,0.6,0.72
2020-05-07,New Jersey,0.66,0.6,0.71
2020-05-08,New Jersey,0.67,0.61,0.72
2020-05-09,New Jersey,0.67,0.61,0.73
2020-05-10,New Jersey,0.68,0.62,0.73
2020-05-11,New Jersey,0.68,0.63,0.75
2020-05-12,New Jersey,0.69,0.63,0.75
2020-05-13,New Jersey,0.69,0.63,0.74
2020-05-14,New Jersey,0.7,0.64,0.75
2020-05-15,New Jersey,0.7,0.64,0.76
2020-05-16,New Jersey,0.71,0.65,0.76
2020-05-17,New Jersey,0.72,0.66,0.77
2020-05-18,New Jersey,0.72,0.66,0.78
2020-05-19,New Jersey,0.73,0.67,0.78
2020-05-20,New Jersey,0.74,0.68,0.79
2020-05-21,New Jersey,0.75,0.69,0.81
2020-05-22,New Jersey,0.75,0.7,0.82
2020-05-23,New Jersey,0.76,0.7,0.83
2020-05-24,New Jersey,0.77,0.71,0.83
2020-05-25,New Jersey,0.78,0.72,0.84
2020-05-26,New Jersey,0.79,0.72,0.85
2020-05-27,New Jersey,0.8,0.72,0.86
2020-05-28,New Jersey,0.8,0.73,0.86
2020-05-29,New Jersey,0.82,0.75,0.88
2020-05-30,New Jersey,0.83,0.75,0.88
2020-05-31,New Jersey,0.84,0.77,0.9
2020-06-01,New Jersey,0.85,0.78,0.91
2020-06-02,New Jersey,0.86,0.78,0.92
2020-06-03,New Jersey,0.87,0.8,0.94
2020-06-04,New Jersey,0.88,0.82,0.96
2020-06-05,New Jersey,0.89,0.82,0.96
2020-06-06,New Jersey,0.9,0.83,0.98
2020-06-07,New Jersey,0.92,0.85,1.0
2020-06-08,New Jersey,0.93,0.85,1.0
2020-06-09,New Jersey,0.94,0.86,1.01
2020-06-10,New Jersey,0.95,0.87,1.02
2020-06-11,New Jersey,0.96,0.87,1.02
2020-06-12,New Jersey,0.97,0.89,1.04
2020-06-13,New Jersey,0.98,0.89,1.05
2020-06-14,New Jersey,0.98,0.91,1.08
2020-06-15,New Jersey,0.99,0.89,1.07
2020-06-16,New Jersey,0.99,0.91,1.09
2020-06-17,New Jersey,1.0,0.9,1.09
2020-06-18,New Jersey,1.0,0.9,1.09
2020-06-19,New Jersey,1.0,0.91,1.12
2020-06-20,New Jersey,1.0,0.89,1.12
2020-06-21,New Jersey,1.01,0.9,1.14
2020-06-22,New Jersey,1.01,0.88,1.13
2020-06-23,New Jersey,1.01,0.85,1.11
2020-06-24,New Jersey,1.01,0.87,1.14
2020-06-25,New Jersey,1.01,0.86,1.15
2020-06-26,New Jersey,1.01,0.87,1.17
2020-06-27,New Jersey,1.01,0.85,1.16
2020-06-28,New Jersey,1.01,0.85,1.17
2020-06-29,New Jersey,1.01,0.82,1.14
2020-06-30,New Jersey,1.01,0.83,1.17
2020-07-01,New Jersey,1.01,0.83,1.16
2020-07-02,New Jersey,1.01,0.85,1.2
2020-07-03,New Jersey,1.01,0.82,1.18
2020-07-04,New Jersey,1.02,0.82,1.19
2020-07-05,New Jersey,1.02,0.8,1.19
2020-07-06,New Jersey,1.02,0.81,1.21
2020-07-07,New Jersey,1.02,0.8,1.2
2020-07-08,New Jersey,1.02,0.8,1.22
2020-07-09,New Jersey,1.02,0.78,1.22
2020-07-10,New Jersey,1.02,0.77,1.21
2020-02-26,Pennsylvania,3.01,2.55,3.42
2020-02-27,Pennsylvania,3.0,2.61,3.41
2020-02-28,Pennsylvania,3.0,2.52,3.31
2020-02-29,Pennsylvania,2.99,2.61,3.36
2020-03-01,Pennsylvania,2.99,2.68,3.4
2020-03-02,Pennsylvania,2.97,2.61,3.28
2020-03-03,Pennsylvania,2.96,2.67,3.28
2020-03-04,Pennsylvania,2.92,2.62,3.18
2020-03-05,Pennsylvania,2.88,2.58,3.11
2020-03-06,Pennsylvania,2.83,2.58,3.05
2020-03-07,Pennsylvania,2.77,2.52,2.99
2020-03-08,Pennsylvania,2.7,2.46,2.88
2020-03-09,Pennsylvania,2.62,2.4,2.8
2020-03-10,Pennsylvania,2.53,2.34,2.72
2020-03-11,Pennsylvania,2.43,2.25,2.59
2020-03-12,Pennsylvania,2.33,2.14,2.47
2020-03-13,Pennsylvania,2.22,2.04,2.35
2020-03-14,Pennsylvania,2.11,1.97,2.26
2020-03-15,Pennsylvania,2.0,1.86,2.13
2020-03-16,Pennsylvania,1.9,1.76,2.02
2020-03-17,Pennsylvania,1.8,1.68,1.93
2020-03-18,Pennsylvania,1.71,1.59,1.81
2020-03-19,Pennsylvania,1.62,1.52,1.73
2020-03-20,Pennsylvania,1.55,1.44,1.65
2020-03-21,Pennsylvania,1.47,1.38,1.58
2020-03-22,Pennsylvania,1.41,1.31,1.49
2020-03-23,Pennsylvania,1.35,1.24,1.43
2020-03-24,Pennsylvania,1.29,1.2,1.38
2020-03-25,Pennsylvania,1.24,1.16,1.33
2020-03-26,Pennsylvania,1.2,1.12,1.29
2020-03-27,Pennsylvania,1.15,1.08,1.23
2020-03-28,Pennsylvania,1.11,1.03,1.18
2020-03-29,Pennsylvania,1.08,0.99,1.15
2020-03-30,Pennsylvania,1.05,0.98,1.12
2020-03-31,Pennsylvania,1.02,0.96,1.1
2020-04-01,Pennsylvania,1.0,0.92,1.07
2020-04-02,Pennsylvania,0.97,0.9,1.04
2020-04-03,Pennsylvania,0.95,0.88,1.02
2020-04-04,Pennsylvania,0.94,0.86,0.99
2020-04-05,Pennsylvania,0.92,0.85,0.98
2020-04-06,Pennsylvania,0.9,0.83,0.96
2020-04-07,Pennsylvania,0.89,0.83,0.95
2020-04-08,Pennsylvania,0.88,0.81,0.94
2020-04-09,Pennsylvania,0.87,0.81,0.94
2020-04-10,Pennsylvania,0.86,0.81,0.93
2020-04-11,Pennsylvania,0.85,0.8,0.92
2020-04-12,Pennsylvania,0.85,0.78,0.9
2020-04-13,Pennsylvania,0.84,0.77,0.9
2020-04-14,Pennsylvania,0.84,0.79,0.9
2020-04-15,Pennsylvania,0.83,0.77,0.89
2020-04-16,Pennsylvania,0.83,0.77,0.89
